,id,name,picture_url,host_id,host_since,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_90,review_scores_rating,calculated_host_listings_count,reviews_per_month,Hotel room,Private room,Shared room,host_since_interval,5 to 10,less than 5,Lprice,bathrooms_cislo,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighborhood_overview_1,host_location_1,host_about_1,host_is_superhost_t,host_has_profile_pic_t,host_identity_verified_t,has_availability_t,instant_bookable_t,price_range
85,595310,Condo in Prague · ★4.80 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/95ece375-e5ed-4e69-9d5c-a5b2b5f6f8df.jpg,2941533,2012-07-15,100.0,97.0,Praha 3,50.08068,14.45372,Entire home/apt,2, bath,2.0,1540.0,7,60,64,4.8,2,1.34,False,False,False, more than 10,False,False,7.3395376954076745,1.0,False,False,True,True,False,True,True,True,True,True,False,1500-2000
86,599948,Rental unit in Prague · ★4.92 · 4 bedrooms · 5 beds · 2 baths,https://a0.muscache.com/pictures/7537843/6d9dbff4_original.jpg,1660663,2012-01-27,100.0,97.0,Praha 1,50.08312,14.43043,Entire home/apt,8, baths,5.0,11664.0,3,1124,65,4.92,7,0.81,False,False,False, more than 10,False,False,9.36426245424844,2.0,False,False,True,True,True,True,True,True,True,True,False,>3000
87,602115,Rental unit in Prague · ★4.82 · 1 bedroom · 3 beds · 1 bath,https://a0.muscache.com/pictures/d6f9302c-2d03-4a5d-908e-075822cb201c.jpg,2691904,2012-06-20,81.0,98.0,Praha 1,50.08657,14.41783,Entire home/apt,6, bath,3.0,4196.0,2,60,73,4.82,30,0.4,False,False,False, more than 10,False,False,8.341886969516187,1.0,False,False,True,True,True,True,False,True,True,True,True,>3000
88,604720,Rental unit in Prague · ★4.67 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/3854d41b-2a5d-4352-bb3f-c6805fe6a878.jpg,2691904,2012-06-20,81.0,98.0,Praha 1,50.08497,14.41731,Entire home/apt,4, bath,2.0,3363.0,2,60,80,4.67,30,0.31,False,False,False, more than 10,False,False,8.12058871174027,1.0,False,False,True,True,True,True,False,True,True,True,True,>3000
89,604777,Rental unit in Prague · ★4.65 · 1 bedroom · 3 beds · 1 bath,https://a0.muscache.com/pictures/518c679e-d046-454d-b5a2-d54e9431aebf.jpg,2691904,2012-06-20,81.0,98.0,Praha 1,50.08494,14.41711,Entire home/apt,6, bath,3.0,4655.0,2,60,73,4.65,30,0.2,False,False,False, more than 10,False,False,8.445697189711167,1.0,False,False,True,True,True,True,False,True,True,True,True,>3000
90,604792,Serviced apartment in Prague · ★4.61 · 1 bedroom · 2 beds · 1 private bath,https://a0.muscache.com/pictures/b7a8d360-9fde-4b74-9461-e19e3ed6efc6.jpg,2691904,2012-06-20,81.0,98.0,Praha 1,50.08681,14.4175,Hotel room,4, private bath,2.0,3363.0,2,60,51,4.61,30,0.2,True,False,False, more than 10,False,False,8.12058871174027,1.0,False,False,True,True,True,True,False,True,True,True,True,>3000
91,605655,Rental unit in Prague · ★4.77 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/8963f800-3247-4101-ab9f-fe06f4574b7c.jpg,2691904,2012-06-20,81.0,98.0,Praha 1,50.08608,14.4171,Entire home/apt,6, baths,3.0,5037.0,2,60,75,4.77,30,0.84,False,False,False, more than 10,False,False,8.52456594574565,2.0,False,False,True,True,True,True,False,True,True,True,True,>3000
92,605711,Rental unit in Prague · ★4.66 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/74d57764-6a28-49c2-adbc-c01114203a4a.jpg,2691904,2012-06-20,81.0,98.0,Praha 1,50.08519,14.41903,Entire home/apt,6, baths,3.0,5037.0,2,60,78,4.66,30,0.72,False,False,False, more than 10,False,False,8.52456594574565,2.0,False,False,True,True,True,True,False,True,True,True,True,>3000
93,628063,Rental unit in Prague · ★4.94 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/7daa215b-2279-49b5-ba72-dda710cbf7a3.jpg,3118998,2012-07-31,100.0,100.0,Praha 1,50.08869,14.39497,Entire home/apt,2, bath,1.0,2172.0,21,90,0,4.94,3,2.11,False,False,False, more than 10,False,False,7.683403681053826,1.0,False,False,True,False,True,True,True,True,True,True,True,2000-2500
95,647564,Rental unit in Prague · ★4.56 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-647564/original/a85b461e-5af2-4677-9549-61c5af62e09f.jpeg,3174648,2012-08-06,100.0,84.0,Praha 1,50.08950805664063,14.425211906433104,Entire home/apt,2, bath,2.0,2326.0,1,90,72,4.56,13,0.41,False,False,False, more than 10,False,False,7.75190533307861,1.0,False,True,False,True,True,True,False,True,True,True,False,2000-2500
98,659531,Rental unit in Prague · ★4.66 · 2 bedrooms · 7 beds · 1 bath,https://a0.muscache.com/pictures/8821322/8620d975_original.jpg,3327137,2012-08-21,100.0,76.66666666666667,Praha 1,50.08737,14.42567,Entire home/apt,6, bath,7.0,7356.0,7,999,50,4.66,4,1.17,False,False,False, more than 10,False,False,8.903271585724212,1.0,True,False,False,False,True,True,False,True,True,True,False,>3000
100,660960,Rental unit in Prague · ★4.82 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/b6000014-4e73-4168-a644-179ef0abb283.jpg,3337088,2012-08-22,100.0,98.0,Praha 2,50.07295,14.43809,Entire home/apt,3, bath,2.0,1184.0,1,365,37,4.82,4,1.49,False,False,False, more than 10,False,False,7.076653815443951,1.0,False,False,True,False,True,True,True,True,True,True,False,1000-1500
101,661323,Rental unit in Prague · ★4.96 · Studio · 2 beds · 1 bath,https://a0.muscache.com/pictures/8a572f4e-e0a8-4513-9697-60ca1688a122.jpg,3338799,2012-08-22,100.0,100.0,Praha 1,50.08666,14.40388,Entire home/apt,2, bath,2.0,1631.0,5,62,2,4.96,1,1.14,False,False,False, more than 10,False,False,7.396948602621014,1.0,False,False,True,False,True,False,True,True,True,True,False,1500-2000
102,662810,Rental unit in Prague · ★4.91 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/fc8a724c-b061-470d-bac0-68e6e7f5ac12.jpg,3118998,2012-07-31,100.0,100.0,Praha 1,50.08864,14.39495,Entire home/apt,3, bath,2.0,7566.0,21,90,67,4.91,3,2.11,False,False,False, more than 10,False,False,8.931419805192975,1.0,False,False,True,True,True,True,True,True,True,True,True,>3000
103,662817,Rental unit in Prague · ★4.86 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/1545524b-f29a-4c9c-8ffd-ef72895660fc.jpg,3118998,2012-07-31,100.0,100.0,Praha 1,50.08865,14.39481,Entire home/apt,2, bath,1.0,1751.0,21,60,58,4.86,3,2.59,False,False,False, more than 10,False,False,7.467942332285852,1.0,False,False,True,False,True,True,True,True,True,True,True,1500-2000
104,667478,Rental unit in Prague · ★4.57 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-667478/original/884959c9-1892-4ea1-8aa7-8937ea2eb75c.jpeg,3279605,2012-08-16,100.0,66.0,Praha 2,50.0704,14.42886,Entire home/apt,3, bath,1.0,13237.0,1,1125,73,4.57,16,1.26,False,False,False, more than 10,False,False,9.490771217713771,1.0,True,False,False,True,True,True,True,True,True,True,False,>3000
105,668858,Rental unit in Prague · ★4.67 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/79679116/6d965749_original.jpg,2635161,2012-06-14,100.0,93.0,Praha 1,50.09043,14.41918,Entire home/apt,4, bath,2.0,2610.0,2,1125,0,4.67,4,0.5,False,False,False, more than 10,False,False,7.867105500316739,1.0,False,False,True,False,True,True,False,True,True,True,False,2500-3000
106,668880,Rental unit in Prague · ★4.63 · 2 bedrooms · 2 beds · 1 bath,https://a0.muscache.com/pictures/79680420/7226a9df_original.jpg,2635161,2012-06-14,100.0,93.0,Praha 1,50.09061,14.41986,Entire home/apt,4, bath,2.0,2603.0,2,1125,59,4.63,4,0.56,False,False,False, more than 10,False,False,7.864419904994565,1.0,False,False,True,False,True,True,False,True,True,True,False,2500-3000
107,668902,Rental unit in Prague · ★4.57 · 2 bedrooms · 3 beds · 1.5 baths,https://a0.muscache.com/pictures/79677524/b23949e3_original.jpg,2635161,2012-06-14,100.0,93.0,Praha 1,50.09061,14.41986,Entire home/apt,4, baths,3.0,3496.0,2,1125,56,4.57,4,0.79,False,False,False, more than 10,False,False,8.159374736775426,1.5,False,False,True,False,True,True,False,True,True,True,False,>3000
108,668908,Rental unit in Prague · ★4.48 · 2 bedrooms · 3 beds · 1.5 baths,https://a0.muscache.com/pictures/10466656/0538fc97_original.jpg,2635161,2012-06-14,100.0,93.0,Praha 1,50.09061,14.41986,Entire home/apt,4, baths,3.0,3380.0,2,1125,62,4.48,4,0.45,False,False,False, more than 10,False,False,8.125630988477065,1.5,False,False,True,False,True,True,False,True,True,True,False,>3000
110,679022,Serviced apartment in Prague · ★4.32 · 1 bedroom · 3 beds · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-679022/original/5380d29b-75da-4d4b-8043-d0713f34530e.jpeg,3455951,2012-09-03,100.0,100.0,Praha 8,50.09275,14.45136,Entire home/apt,4, bath,3.0,2942.0,1,90,55,4.32,8,1.47,False,False,False, more than 10,False,False,7.9868449011613825,1.0,False,False,True,True,True,True,False,True,True,True,True,2500-3000
111,679276,Rental unit in Prague · ★4.82 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/9142215/1f711214_original.jpg,3457205,2012-09-03,100.0,100.0,Praha 5,50.07798,14.40526,Entire home/apt,5, bath,2.0,4659.0,2,14,59,4.82,1,0.44,False,False,False, more than 10,False,False,8.446556111816797,1.0,False,False,True,True,False,True,True,True,True,True,True,>3000
112,681166,Rental unit in Prague · ★4.66 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-681166/original/455459d6-399f-4c4f-8db9-d7425120ecdc.jpeg,3279605,2012-08-16,100.0,66.0,Praha 2,50.06952,14.43071,Entire home/apt,3, bath,1.0,13237.0,1,1125,70,4.66,16,2.95,False,False,False, more than 10,False,False,9.490771217713771,1.0,True,False,False,True,True,True,True,True,True,True,False,>3000
113,690105,Rental unit in Prague 1 · ★4.90 · 2 bedrooms · 2 beds · 1 bath,https://a0.muscache.com/pictures/66280f3b-db9c-4898-a7ce-75f1823239ab.jpg,1199726,2011-09-23,100.0,100.0,Praha 1,50.08944,14.41913,Entire home/apt,4, bath,2.0,4872.0,1,365,60,4.9,2,4.98,False,False,False, more than 10,False,False,8.491259809389733,1.0,False,False,True,False,True,True,True,True,True,True,True,>3000
114,691240,Rental unit in Prague · ★4.91 · 2 bedrooms · 2 beds · 1 bath,https://a0.muscache.com/pictures/419814e4-1a9c-4ab6-9a20-4452fb99021c.jpg,3533590,2012-09-11,100.0,100.0,Praha 2,50.07693,14.43056,Entire home/apt,4, bath,2.0,2697.0,3,1124,0,4.91,7,1.92,False,False,False, more than 10,False,False,7.89989532313973,1.0,False,False,True,True,True,True,True,True,True,True,True,2500-3000
115,691380,Rental unit in Prague · ★4.93 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/8d10cd5d-5fb6-4cf6-b95f-2ea16f36ec37.jpg,3533590,2012-09-11,100.0,100.0,Praha 9,50.10753,14.48969,Entire home/apt,3, bath,2.0,2043.0,3,1124,74,4.93,7,0.83,False,False,False, more than 10,False,False,7.622174594817622,1.0,False,False,True,True,True,True,True,True,True,True,True,2000-2500
117,695142,Rental unit in Prague · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,https://a0.muscache.com/pictures/32933663/7ac5c12b_original.jpg,3557824,2012-09-13,100.0,100.0,Praha 7,50.10026,14.43671,Entire home/apt,4, baths,1.0,2277.0,2,1125,24,4.82,1,0.54,False,False,False, more than 10,False,False,7.7306140660637395,1.5,False,False,True,True,True,True,False,True,True,True,True,2000-2500
118,696261,Rental unit in Prague · ★4.54 · 1 bedroom · 4 beds · 1 bath,https://a0.muscache.com/pictures/9310236/de43c56c_original.jpg,3327137,2012-08-21,100.0,99.5,Praha 1,50.08818,14.42567,Entire home/apt,4, bath,4.0,4904.0,7,112,79,4.54,4,1.07,False,False,False, more than 10,False,False,8.497806477616047,1.0,True,False,False,False,True,True,False,True,True,True,False,>3000
119,696837,Rental unit in Staré Město · ★4.88 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/14877782/8d69e086_original.jpg,3568804,2012-09-14,100.0,99.0,Praha 1,50.08246,14.41346,Entire home/apt,4, bath,2.0,3505.0,3,1125,0,4.88,10,3.44,False,False,False, more than 10,False,False,8.16194579946869,1.0,False,False,True,True,True,True,True,True,True,True,False,>3000
121,701644,Rental unit in Prague · ★4.60 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-701644/original/f0326045-9477-49d1-9e35-2feeed289557.jpeg,3279605,2012-08-16,100.0,66.0,Praha 2,50.07026,14.43089,Entire home/apt,3, bath,1.0,13237.0,1,1125,70,4.6,16,1.08,False,False,False, more than 10,False,False,9.490771217713771,1.0,True,False,False,True,True,True,True,True,True,True,False,>3000
127,733462,Serviced apartment in Prague · ★4.35 · 1 bedroom · 1 bed · 1.5 shared baths,https://a0.muscache.com/pictures/miso/Hosting-733462/original/64a26e9d-19ec-492f-9e81-e1153f3d8b3b.jpeg,3287258,2012-08-17,100.0,100.0,Praha 1,50.07984,14.42627,Private room,2, shared baths,1.0,2356.0,1,1125,65,4.35,24,0.21,False,True,False, more than 10,False,False,7.764720544771477,1.5,False,False,True,True,True,True,False,True,True,True,True,2000-2500
128,735375,Rental unit in Prague · ★4.35 · 1 bedroom · 1 bed · 1 bath,https://a0.muscache.com/pictures/11571802/995e7154_original.jpg,3763896,2012-10-05,100.0,100.0,Praha 1,50.07822,14.42178,Entire home/apt,2, bath,1.0,2280.0,2,1125,53,4.35,18,1.67,False,False,False, more than 10,False,False,7.731930721948486,1.0,False,False,True,False,True,True,False,True,True,True,True,2000-2500
132,777881,Rental unit in Prague · ★4.50 · 2 bedrooms · 5 beds · 2 baths,https://a0.muscache.com/pictures/11146181/65056a1b_original.jpg,4102236,2012-11-09,100.0,81.0,Praha 3,50.08612,14.44505,Entire home/apt,5, baths,5.0,2392.0,2,60,3,4.5,5,0.02,False,False,False, more than 10,False,False,7.779885115070522,2.0,False,False,True,False,True,True,True,True,True,True,False,2000-2500
133,780659,Rental unit in Prague · ★4.57 · 2 bedrooms · 3 beds · 2 baths,https://a0.muscache.com/pictures/11242800/2cde5cf8_original.jpg,4102236,2012-11-09,100.0,81.0,Praha 3,50.0858,14.4472,Entire home/apt,4, baths,3.0,1835.0,2,60,7,4.57,5,0.06,False,False,False, more than 10,False,False,7.51479976048867,2.0,False,False,True,False,True,True,True,True,True,True,False,1500-2000
134,782440,Rental unit in Prague · ★4.75 · 1 bedroom · 2 beds · 1 private bath,https://a0.muscache.com/pictures/11243352/ad212156_original.jpg,4102236,2012-11-09,100.0,81.0,Praha 3,50.08704,14.44539,Private room,2, private bath,2.0,606.0,3,60,7,4.75,5,2.65,False,True,False, more than 10,False,False,6.406879986069314,1.0,False,False,True,False,True,True,True,True,True,True,False,500-1000
135,782489,Rental unit in Prague · ★4.67 · 1 bedroom · 3 beds · 1 private bath,https://a0.muscache.com/pictures/35821920/aee62809_original.jpg,4102236,2012-11-09,100.0,81.0,Praha 3,50.08525,14.44513,Private room,2, private bath,3.0,627.0,3,60,7,4.67,5,2.55,False,True,False, more than 10,False,False,6.440946540632921,1.0,False,False,True,False,True,True,True,True,True,True,False,500-1000
136,782770,Rental unit in Prague · ★4.76 · 1 bedroom · 1 bed · 1 private bath,https://a0.muscache.com/pictures/11316836/5bdb0f34_original.jpg,4102236,2012-11-09,100.0,81.0,Praha 3,50.0852,14.44644,Private room,2, private bath,1.0,598.0,3,60,8,4.76,5,2.41,False,True,False, more than 10,False,False,6.393590753950631,1.0,False,False,True,False,True,True,True,True,True,True,False,500-1000
137,790196,Rental unit in Prague 1 · ★4.77 · 1 bedroom · 2 beds · 1.5 baths,https://a0.muscache.com/pictures/ff2ba4c7-e8b2-458c-81a0-77dd088583e2.jpg,1240390,2011-10-03,100.0,100.0,Praha 1,50.0815,14.42123,Entire home/apt,4, baths,2.0,3924.0,1,1125,0,4.77,16,5.25,False,False,False, more than 10,False,False,8.274866820685254,1.5,False,False,True,True,True,True,True,True,True,True,True,>3000
138,797201,Rental unit in Prague · ★4.89 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/11484568/11bcf753_original.jpg,1556914,2012-01-02,100.0,100.0,Praha 1,50.08787,14.42235,Entire home/apt,2, bath,1.0,2575.0,2,999,73,4.89,5,0.07,False,False,False, more than 10,False,False,7.853604813097837,1.0,False,False,True,True,True,True,True,True,True,True,True,2500-3000
139,814677,Rental unit in Prague · ★4.33 · 2 bedrooms · 3 beds · 1 bath,https://a0.muscache.com/pictures/26586686/6d2eb076_original.jpg,9345552,2013-10-10,100.0,92.0,Praha 1,50.08588,14.42116,Entire home/apt,6, bath,3.0,4879.0,2,1125,40,4.33,45,0.41,False,False,False, more than 10,False,False,8.492695559815838,1.0,False,False,True,False,True,True,False,True,True,True,False,>3000
140,814687,Rental unit in Prague · ★4.64 · 2 bedrooms · 2 beds · 1 bath,https://a0.muscache.com/pictures/26643926/f7b48cf1_original.jpg,9345552,2013-10-10,100.0,92.0,Praha 1,50.08588,14.42116,Entire home/apt,6, bath,2.0,5090.0,2,1125,47,4.64,45,0.14,False,False,False, more than 10,False,False,8.53503310954457,1.0,False,False,True,False,True,True,False,True,True,True,False,>3000
141,814691,Rental unit in Prague · ★4.63 · 3 bedrooms · 4 beds · 2 baths,https://a0.muscache.com/pictures/26641231/931e0204_original.jpg,9345552,2013-10-10,100.0,92.0,Praha 1,50.08588,14.42116,Entire home/apt,8, baths,4.0,6841.0,2,1125,44,4.63,45,1.17,False,False,False, more than 10,False,False,8.830689198760998,2.0,False,False,True,False,True,True,False,True,True,True,False,>3000
143,817818,Rental unit in Prague · ★4.68 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/230084c4-f9dc-4d1c-b5df-09ef73a02966.jpg,2173665,2012-04-19,100.0,100.0,Praha 3,50.08136,14.45202,Entire home/apt,3, bath,2.0,2032.0,3,7,18,4.68,1,1.17,False,False,False, more than 10,False,False,7.616775808698373,1.0,False,False,True,False,True,True,False,True,True,True,False,2000-2500
144,818015,Rental unit in Prague · ★4.43 · 1 bedroom · 2 beds · 1 shared bath,https://a0.muscache.com/pictures/66f19f6a-6ed1-42ba-8770-7058ef3904b1.jpg,4279290,2012-11-29,99.0,100.0,Praha 1,50.09021,14.42616,Private room,3, shared bath,2.0,886.0,2,365,28,4.43,13,4.15,False,True,False, more than 10,False,False,6.786716950605081,1.0,False,False,True,True,True,True,False,True,True,True,True,500-1000
145,818081,Rental unit in Prague · ★4.33 · 1 bedroom · 2 beds · 1 shared bath,https://a0.muscache.com/pictures/13076655/b663b9cc_original.jpg,4279290,2012-11-29,99.0,100.0,Praha 1,50.09014,14.42619,Private room,3, shared bath,2.0,897.0,2,365,35,4.33,13,5.69,False,True,False, more than 10,False,False,6.799055862058796,1.0,False,False,True,True,True,True,False,True,True,True,True,500-1000
146,820954,Serviced apartment in Prague · ★4.95 · 2 bedrooms · 4 beds · 1.5 baths,https://a0.muscache.com/pictures/df5639af-6909-43e4-9946-9d495f0a00d0.jpg,3961711,2012-10-24,90.0,97.0,Praha 1,50.08754,14.40874,Entire home/apt,6, baths,4.0,5745.0,1,1125,0,4.95,4,1.57,False,False,False, more than 10,False,False,8.656085190282855,1.5,False,False,True,True,True,True,True,True,True,True,False,>3000
148,822938,Rental unit in Prague · ★4.48 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/14980478/750334f7_original.jpg,333807,2011-01-03,100.0,99.0,Praha 1,50.09101,14.42872,Entire home/apt,4, bath,2.0,3545.0,2,365,73,4.48,9,0.48,False,False,False, more than 10,False,False,8.173293438966228,1.0,False,False,True,True,False,True,False,True,True,True,True,>3000
149,823030,Rental unit in Prague · ★4.31 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/32500159/0add12bd_original.jpg,333807,2011-01-03,100.0,99.0,Praha 1,50.09101,14.42872,Entire home/apt,4, bath,2.0,3545.0,2,1124,75,4.31,9,0.28,False,False,False, more than 10,False,False,8.173293438966228,1.0,False,False,True,True,False,True,False,True,True,True,True,>3000
150,843670,Rental unit in Prague · ★4.90 · 2 bedrooms · 5 beds · 1.5 baths,https://a0.muscache.com/pictures/29698319/74a42d8f_original.jpg,4404457,2012-12-14,100.0,100.0,Praha 1,50.08431,14.423,Entire home/apt,6, baths,5.0,2942.0,3,1125,29,4.9,1,1.29,False,False,False, more than 10,False,False,7.9868449011613825,1.5,False,False,True,True,True,True,True,True,True,True,True,2500-3000
152,855669,Rental unit in Prague · ★4.10 · 1 bedroom · 2 beds · 1 bath,https://a0.muscache.com/pictures/0f26c986-9123-4c9a-850c-c64e306fa4ae.jpg,3763896,2012-10-05,100.0,100.0,Praha 1,50.09034,14.42725,Entire home/apt,4, bath,2.0,2918.0,2,1125,53,4.1,18,0.59,False,False,False, more than 10,False,False,7.978653729082731,1.0,False,False,True,False,True,True,False,True,True,True,True,2500-3000
153,874150,Bed and breakfast in Prague · ★4.95 · 1 bedroom · 2 beds · 1 private bath,https://a0.muscache.com/pictures/12688093/19fbf52c_original.jpg,1366084,2011-11-03,100.0,100.0,Praha 1,50.08754,14.39813,Private room,2, private bath,2.0,1594.0,2,1125,73,4.95,7,0.41,False,True,False, more than 10,False,False,7.374001859350161,1.0,False,False,True,False,True,True,True,True,True,True,True,1500-2000
154,874212,Rental unit in Prague · ★4.73 · 1 bedroom · 4 beds · 1 bath,https://a0.muscache.com/pictures/57311685/8814be4d_original.jpg,4615124,2013-01-07,100.0,100.0,Praha 7,50.10039,14.4313,Entire home/apt,3, bath,4.0,2029.0,3,1000,19,4.73,2,0.54,False,False,False, more than 10,False,False,7.615298339825815,1.0,False,False,True,True,True,True,False,True,True,True,False,2000-2500
155,874482,Rental unit in Prague · ★4.61 · 2 bedrooms · 6 beds · 1.5 baths,https://a0.muscache.com/pictures/72e85e84-53c8-4c59-b52d-c4a05eca2f46.jpg,4615124,2013-01-07,100.0,100.0,Praha 7,50.09884,14.42953,Entire home/apt,5, baths,6.0,2486.0,3,1000,18,4.61,2,0.45,False,False,False, more than 10,False,False,7.818430272070656,1.5,False,False,True,True,True,True,False,True,True,True,False,2000-2500
158,888475,Rental unit in Prague · ★4.52 · 1 bedroom · 3 beds · 1 bath,https://a0.muscache.com/pictures/195975c7-9c25-4c0a-bec0-fa7727d0d352.jpg,4711560,2013-01-15,100.0,64.0,Praha 3,50.08267,14.44669,Entire home/apt,2, bath,3.0,1594.0,1,30,66,4.52,5,1.05,False,False,False, more than 10,False,False,7.374001859350161,1.0,False,False,True,True,True,True,False,True,True,True,False,1500-2000
163,933836,Rental unit in Prague · ★4.73 · Studio · 1 bed · 1 bath,https://a0.muscache.com/pictures/miso/Hosting-933836/original/f8f64717-8436-46a5-b721-819a126781ed.jpeg,3228013,2012-08-11,96.0,78.0,Praha 2,50.0706,14.43003,Entire home/apt,2, bath,1.0,14807.0,1,1125,60,4.73,36,1.28,False,False,False, more than 10,False,False,9.602855320908718,1.0,False,False,True,True,True,True,True,True,True,True,False,>3000
